"","pair_id","region","species","yearqua","pair_id_x","cpue_length_intersect_yearqua_x","cpue_length_yearqua_x","range_size_x","num_intersect","num_union","pair_id_y","cpue_length_intersect_yearqua_y","cpue_length_yearqua_y","range_size_y","prop_cpue_intersect_x","prop_cpue_intersect_y","area_overlap","overlap_abun_weighted","mean_intersect","mean_union","mean_oa","mean_ow"
"10735","5","North Sea","Solea solea",1990.1,2,11.5,12.5,9,7,18,3,11.333,22.5,16,0.92,0.503688888888889,0.388888888888889,0.680730326765143,5,22.6,0.237319384319384,0.344810981592318
"10736","5","North Sea","Solea solea",1991.1,2,44.25,53.584,17,9,25,3,49,54.835,17,0.825806210809197,0.893589860490562,0.36,0.859029718175821,6.6,27.8,0.242407587036619,0.551795624953843
"10737","5","North Sea","Solea solea",1992.1,2,11.133,19.467,10,6,13,3,22.133,27.133,9,0.571890892279242,0.815722551874102,0.461538461538462,0.683011199061611,5.2,23.2,0.249976885031233,0.402040006283566
"10738","5","North Sea","Solea solea",1993.1,2,16.417,31.916,19,10,32,3,74.167,99.787,23,0.514381501441283,0.743253129165122,0.3125,0.618316796254871,7.4,25.8,0.287893960263768,0.604308118066545
"10739","5","North Sea","Solea solea",1994.1,2,6.232,7.899,7,5,14,3,12.066,20.733,12,0.788960627927586,0.581970771234264,0.357142857142857,0.677607574565461,3.2,14.4,0.222348803157627,0.360468363589843
"10740","5","North Sea","Solea solea",1995.1,2,20.434,27.434,13,8,24,3,27.066,46.566,19,0.744842166654516,0.581239530988275,0.333333333333333,0.65797546428918,5.7,19.9,0.288102088661552,0.586769533111194
"10741","5","North Sea","Solea solea",1996.1,2,3.167,12.501,13,4,21,3,2.833,12.234,12,0.253339732821374,0.231567761974824,0.19047619047619,0.242209237950879,3.1,14.5,0.220393144437262,0.385167655192099
"10742","5","North Sea","Solea solea",1997.1,2,7,8,6,5,16,3,11.667,27.618,15,0.875,0.4224418857267,0.3125,0.607977507816582,4.9,20.3,0.248270378089344,0.420571839924999
"10743","5","North Sea","Solea solea",1998.1,2,11.867,16.367,10,7,20,3,16.834,28.834,17,0.725056516160567,0.583824651453146,0.35,0.650619603017981,5,17.4,0.290661976911977,0.495006385856718
"10744","5","North Sea","Solea solea",1999.1,2,19.234,24.568,11,7,21,3,31.933,41.267,17,0.782888309996744,0.773814427993312,0.333333333333333,0.778338146169633,4.8,17.6,0.259814855766868,0.495789252014576
"10745","5","North Sea","Solea solea",2000.1,2,6.2,9.784,10,5,19,3,7.15,21.816,14,0.633687653311529,0.327741107444078,0.263157894736842,0.455725238789733,4.5,19.5,0.232922932330827,0.413094386117723
"10746","5","North Sea","Solea solea",2001.1,2,1.233,2.3,5,3,13,3,2.4,8.567,11,0.536086956521739,0.280144741449749,0.230769230769231,0.387533149329661,1.4,11.4,0.133215811965812,0.138571594802818
"10747","5","North Sea","Solea solea",2002.1,2,13.001,15.501,11,8,24,3,12,25.402,21,0.838720082575318,0.472403747736399,0.333333333333333,0.629455725456812,5.7,22.3,0.253440682124893,0.430894268805749
"10748","5","North Sea","Solea solea",2003.1,2,5.65,10.817,10,5,21,3,3.25,21.412,16,0.522325968383101,0.151784046329161,0.238095238095238,0.281568373550697,3.6,17.2,0.210246836496837,0.346858179757621
"10749","5","North Sea","Solea solea",2004.1,2,20.033,24.034,13,8,22,3,16.4,34.566,17,0.833527502704502,0.474454666435225,0.363636363636364,0.628864860888451,3.8,17.8,0.20428051863558,0.377567012624617
"10750","5","North Sea","Solea solea",2005.1,2,5.867,10.867,8,5,18,3,9.767,21.734,15,0.539891414373792,0.449388055581117,0.277777777777778,0.492565480855467,5.1,16.5,0.307945975593034,0.485266815877639
"10751","5","North Sea","Solea solea",2006.1,2,3.667,10.334,8,3,19,3,14,27.067,14,0.354848074317786,0.517235009421066,0.157894736842105,0.428415507495711,4.1,17.5,0.247258805006483,0.432229752086275
"10752","5","North Sea","Solea solea",2007.1,2,8.168,25.168,13,6,28,3,16.001,46.235,21,0.32453909726637,0.346079809668,0.214285714285714,0.335136433429387,6.6,24.2,0.279098124098124,0.481833107011447
"10753","5","North Sea","Solea solea",2008.1,2,14.634,18.301,13,9,28,3,19.734,39.235,24,0.799628435604612,0.502969287625844,0.321428571428571,0.634183368294549,4.5,23.1,0.181260566600956,0.252015437207208
"10754","5","North Sea","Solea solea",2009.1,2,3.667,6.167,5,3,18,3,3.167,17.068,16,0.594616507215826,0.185551910007031,0.166666666666667,0.332162954941706,4.6,17.8,0.257100184779549,0.361658557345597
"10755","5","North Sea","Solea solea",2010.1,2,2.889,4.034,4,2,15,3,1.778,24.378,13,0.716162617749132,0.0729346131758142,0.133333333333333,0.228545495463182,1.8,13.8,0.123790792540793,0.171457519129009
"10756","5","North Sea","Solea solea",2011.1,2,2,4.334,5,2,11,3,2,6.167,8,0.461467466543609,0.324306794227339,0.181818181818182,0.386855314962803,1.7,12.7,0.121409570821336,0.193414304198758
"10757","5","North Sea","Solea solea",2012.1,2,58.133,62.133,11,8,16,3,14.268,21.602,13,0.935621972220881,0.66049439866679,0.5,0.786112633101305,6.4,18.4,0.348452380952381,0.616129845705032
"10758","5","North Sea","Solea solea",2013.1,2,2.667,6.067,6,2,13,3,3.667,14.536,9,0.43959123125103,0.25227022564667,0.153846153846154,0.333010178673258,1.7,14.7,0.114064429722324,0.286484985512598
"10759","5","North Sea","Solea solea",2014.1,2,6.201,13.535,9,4,20,3,28.201,44.202,15,0.458145548577761,0.638002805302927,0.2,0.540646044311489,4.7,19.7,0.229658262237008,0.45889526005326
"10760","5","North Sea","Solea solea",2015.1,2,8.276,10.276,8,6,20,3,9.221,26.222,18,0.805371739976645,0.351651285180383,0.3,0.532174790281114,6.9,24.3,0.281591075377344,0.476898772641658
"10761","5","North Sea","Solea solea",2016.1,2,8.501,13.501,9,5,18,3,9.667,21.501,14,0.629657062439819,0.449606995023487,0.277777777777778,0.532069750821153,4,18,0.217791244703009,0.38509831584281
"10762","5","North Sea","Solea solea",2017.1,2,19.667,23.334,7,3,12,3,25,31.467,8,0.842847347218651,0.794483109289096,0.25,0.818307998906488,2.7,14.5,0.186850894203835,0.385070331774951
"10763","5","North Sea","Solea solea",2018.1,2,8.567,16.234,11,6,15,3,12.702,16.036,10,0.527719600837748,0.792092791219756,0.4,0.646531431261425,3.4,15.4,0.212270703153056,0.362193928737761
"10764","5","North Sea","Solea solea",2019.1,2,64,68.4,11,9,20,3,48,66.5,18,0.935672514619883,0.721804511278195,0.45,0.821810587746133,4.7,19.3,0.245920162725655,0.543204739468045
"10765","6","North Sea","Solea solea",1982.1,2,2,4,3,1,3,4,2,2,1,0.5,1,0.333333333333333,0.707106781186548,0.2,4.6,0.0583333333333333,0.114009242232182
"10766","6","North Sea","Solea solea",1983.1,2,0,1,1,0,7,4,0,6,6,0,0,0,0,1,8.6,0.11,0.185079803855368
"10767","6","North Sea","Solea solea",1984.1,2,0,5.5,5,0,12,4,0,8.286,7,0,0,0,0,1.4,11.8,0.131971916971917,0.268025979039199
"10768","6","North Sea","Solea solea",1985.1,2,0,1.8,2,0,6,4,0,5.905,4,0,0,0,0,0.9,11.1,0.0887034207622443,0.152705701299612
"10769","6","North Sea","Solea solea",1986.1,2,0,5,5,0,9,4,0,3.5,4,0,0,0,0,0.6,9.4,0.0761446886446886,0.126224848393721
"10770","6","North Sea","Solea solea",1987.1,2,0.4,5.4,3,1,11,4,0.8,12.435,9,0.0740740740740741,0.064334539605951,0.0909090909090909,0.0690327563718316,0.7,14.1,0.0607308377896613,0.098802914675674
"10771","6","North Sea","Solea solea",1988.1,2,0,1,1,0,7,4,0,7.5,6,0,0,0,0,0.5,8.7,0.0632936507936508,0.120489589317194
"10772","6","North Sea","Solea solea",1989.1,2,2.667,11.901,13,2,21,4,2.667,9.834,10,0.224098815225611,0.271201952410006,0.0952380952380952,0.246527962353067,2.3,16.9,0.135641800579881,0.271802462387294
"10773","6","North Sea","Solea solea",1990.1,2,11.5,12.5,9,8,16,4,6,17.333,15,0.92,0.346160503086598,0.5,0.56432939214582,5,22.6,0.237319384319384,0.344810981592318
"10774","6","North Sea","Solea solea",1991.1,2,40.25,53.584,17,9,24,4,13.5,21.068,16,0.751157061809495,0.64078222897285,0.375,0.693778131952129,6.6,27.8,0.242407587036619,0.551795624953843
"10775","6","North Sea","Solea solea",1992.1,2,11.466,19.467,10,6,23,4,9.734,25.3,19,0.588996763754045,0.384743083003953,0.260869565217391,0.476038266073309,5.2,23.2,0.249976885031233,0.402040006283566
"10776","6","North Sea","Solea solea",1993.1,2,13.333,31.916,19,7,26,4,22.167,29.501,14,0.41775285123449,0.75139825768618,0.269230769230769,0.560266690568902,7.4,25.8,0.287893960263768,0.604308118066545
"10777","6","North Sea","Solea solea",1994.1,2,6.232,7.899,7,5,14,4,8.233,16.9,12,0.788960627927586,0.48715976331361,0.357142857142857,0.619959573492465,3.2,14.4,0.222348803157627,0.360468363589843
"10778","6","North Sea","Solea solea",1995.1,2,18.267,27.434,13,4,21,4,11.067,22.067,12,0.665852591674564,0.501518103956134,0.19047619047619,0.577872935246932,5.7,19.9,0.288102088661552,0.586769533111194
"10779","6","North Sea","Solea solea",1996.1,2,5,12.501,13,5,16,4,5.5,8.367,8,0.399968002559795,0.657344328911199,0.3125,0.512754032874068,3.1,14.5,0.220393144437262,0.385167655192099
"10780","6","North Sea","Solea solea",1997.1,2,6,8,6,4,13,4,6,14.4,11,0.75,0.416666666666667,0.307692307692308,0.559016994374947,4.9,20.3,0.248270378089344,0.420571839924999
"10781","6","North Sea","Solea solea",1998.1,2,11.367,16.367,10,6,15,4,5.967,10.301,11,0.694507240178408,0.579264149111737,0.4,0.634273714995258,5,17.4,0.290661976911977,0.495006385856718
"10782","6","North Sea","Solea solea",1999.1,2,21.234,24.568,11,8,18,4,13.433,19.101,15,0.864295017909476,0.703261609339825,0.444444444444444,0.779631647151019,4.8,17.6,0.259814855766868,0.495789252014576
"10783","6","North Sea","Solea solea",2000.1,2,4.2,9.784,10,3,18,4,4.9,15.901,11,0.429272281275552,0.308156719703163,0.166666666666667,0.363707489691053,4.5,19.5,0.232922932330827,0.413094386117723
"10784","6","North Sea","Solea solea",2001.1,2,0.333,2.3,5,1,10,4,1,6.969,6,0.144782608695652,0.143492610130578,0.1,0.144136166256957,1.4,11.4,0.133215811965812,0.138571594802818
"10785","6","North Sea","Solea solea",2002.1,2,11.334,15.501,11,5,19,4,7.667,19.547,13,0.73117863363654,0.392234102419809,0.263157894736842,0.535530760155726,5.7,22.3,0.253440682124893,0.430894268805749
"10786","6","North Sea","Solea solea",2003.1,2,3.483,10.817,10,4,15,4,2.967,12.525,9,0.32199315891652,0.23688622754491,0.266666666666667,0.276180637827859,3.6,17.2,0.210246836496837,0.346858179757621
"10787","6","North Sea","Solea solea",2004.1,2,7.7,24.034,13,4,21,4,5,13.334,12,0.320379462428227,0.374981250937453,0.19047619047619,0.346606825662746,3.8,17.8,0.20428051863558,0.377567012624617
"10788","6","North Sea","Solea solea",2005.1,2,7.867,10.867,8,6,17,4,11.033,20.001,15,0.723934848624275,0.551622418879056,0.352941176470588,0.631932506134133,5.1,16.5,0.307945975593034,0.485266815877639
"10789","6","North Sea","Solea solea",2006.1,2,3.334,10.334,8,4,13,4,6.334,12.167,9,0.322624346816334,0.520588477028027,0.307692307692308,0.409822543744579,4.1,17.5,0.247258805006483,0.432229752086275
"10790","6","North Sea","Solea solea",2007.1,2,20.834,25.168,13,8,20,4,13.167,22.934,15,0.827797202797203,0.574125752158367,0.4,0.689390812014881,6.6,24.2,0.279098124098124,0.481833107011447
"10791","6","North Sea","Solea solea",2008.1,2,6.967,18.301,13,5,23,4,5.367,15.702,15,0.380689579804382,0.341803591899121,0.217391304347826,0.36072297650095,4.5,23.1,0.181260566600956,0.252015437207208
"10792","6","North Sea","Solea solea",2009.1,2,1,6.167,5,1,17,4,0.5,12.167,13,0.16215339711367,0.0410947645269993,0.0588235294117647,0.0816312175067802,4.6,17.8,0.257100184779549,0.361658557345597
"10793","6","North Sea","Solea solea",2010.1,2,0,4.034,4,0,9,4,0,4.567,5,0,0,0,0,1.8,13.8,0.123790792540793,0.171457519129009
"10794","6","North Sea","Solea solea",2011.1,2,2,4.334,5,2,10,4,2,7.667,7,0.461467466543609,0.260858223555498,0.2,0.346954728388621,1.7,12.7,0.121409570821336,0.193414304198758
"10795","6","North Sea","Solea solea",2012.1,2,52.133,62.133,11,7,21,4,16.334,26.302,17,0.839054930552202,0.621017413124477,0.333333333333333,0.721850207758415,6.4,18.4,0.348452380952381,0.616129845705032
"10796","6","North Sea","Solea solea",2013.1,2,0.4,6.067,6,1,22,4,0.4,26.202,17,0.0659304433822318,0.0152660102282269,0.0454545454545455,0.0317253025678981,1.7,14.7,0.114064429722324,0.286484985512598
"10797","6","North Sea","Solea solea",2014.1,2,11.868,13.535,9,7,20,4,19.218,33.885,18,0.876837827853713,0.567153607791058,0.35,0.705196240428795,4.7,19.7,0.229658262237008,0.45889526005326
"10798","6","North Sea","Solea solea",2015.1,2,2.5,10.276,8,3,24,4,7.5,32.061,19,0.243285325029194,0.233929072705156,0.125,0.238561334853014,6.9,24.3,0.281591075377344,0.476898772641658
"10799","6","North Sea","Solea solea",2016.1,2,6.501,13.501,9,4,17,4,5.667,13.845,12,0.481519887415747,0.40931744312026,0.235294117647059,0.443953251062056,4,18,0.217791244703009,0.38509831584281
"10800","6","North Sea","Solea solea",2017.1,2,4.834,23.334,7,4,15,4,7.167,16.168,12,0.20716550955687,0.44328302820386,0.266666666666667,0.303039526160804,2.7,14.5,0.186850894203835,0.385070331774951
"10801","6","North Sea","Solea solea",2018.1,2,9.067,16.234,11,4,17,4,7.467,17.133,10,0.558519157324134,0.435825599719839,0.235294117647059,0.493373029963951,3.4,15.4,0.212270703153056,0.362193928737761
"10802","6","North Sea","Solea solea",2019.1,2,53.4,68.4,11,5,20,4,10.4,24.401,14,0.780701754385965,0.426212040490144,0.25,0.576840088543677,4.7,19.3,0.245920162725655,0.543204739468045
"10803","7","North Sea","Solea solea",1982.1,2,0,4,3,0,4,5,0,0.5,1,0,0,0,0,0.2,4.6,0.0583333333333333,0.114009242232182
"10804","7","North Sea","Solea solea",1983.1,2,0,1,1,0,7,5,0,4.583,6,0,0,0,0,1,8.6,0.11,0.185079803855368
"10805","7","North Sea","Solea solea",1984.1,2,1.667,5.5,5,2,12,5,2.334,11.668,9,0.303090909090909,0.200034281796366,0.166666666666667,0.246228699218852,1.4,11.8,0.131971916971917,0.268025979039199
"10806","7","North Sea","Solea solea",1985.1,2,0.8,1.8,2,1,7,5,1.2,8.201,6,0.444444444444444,0.146323619070845,0.142857142857143,0.255015135995968,0.9,11.1,0.0887034207622443,0.152705701299612
"10807","7","North Sea","Solea solea",1986.1,2,0,5,5,0,8,5,0,2.167,3,0,0,0,0,0.6,9.4,0.0761446886446886,0.126224848393721
"10808","7","North Sea","Solea solea",1987.1,2,1,5.4,3,1,11,5,1,7.801,9,0.185185185185185,0.128188693757211,0.0909090909090909,0.154073511649719,0.7,14.1,0.0607308377896613,0.098802914675674
"10809","7","North Sea","Solea solea",1988.1,2,0,1,1,0,6,5,0,4.667,5,0,0,0,0,0.5,8.7,0.0632936507936508,0.120489589317194
"10810","7","North Sea","Solea solea",1989.1,2,1,11.901,13,1,17,5,0.5,5,5,0.0840265523905554,0.1,0.0588235294117647,0.0916659982711995,2.3,16.9,0.135641800579881,0.271802462387294
"10811","7","North Sea","Solea solea",1990.1,2,4.916,12.5,9,4,22,5,4.167,20.167,17,0.39328,0.206624683889522,0.181818181818182,0.285063774759389,5,22.6,0.237319384319384,0.344810981592318
"10812","7","North Sea","Solea solea",1991.1,2,31.5,53.584,17,4,26,5,4.5,12.567,13,0.587862048372649,0.35808068751492,0.153846153846154,0.458805020074113,6.6,27.8,0.242407587036619,0.551795624953843
"10813","7","North Sea","Solea solea",1992.1,2,6.8,19.467,10,5,16,5,2.901,11.068,11,0.349309087173165,0.262106975063245,0.3125,0.302582795613138,5.2,23.2,0.249976885031233,0.402040006283566
"10814","7","North Sea","Solea solea",1993.1,2,14.75,31.916,19,9,28,5,16.418,27.919,18,0.462150645444291,0.58805831154411,0.321428571428571,0.521317109098666,7.4,25.8,0.287893960263768,0.604308118066545
"10815","7","North Sea","Solea solea",1994.1,2,3.832,7.899,7,3,11,5,2.5,6.167,7,0.485124699329029,0.405383492784174,0.272727272727273,0.443465382019695,3.2,14.4,0.222348803157627,0.360468363589843
"10816","7","North Sea","Solea solea",1995.1,2,22.767,27.434,13,9,16,5,20.566,25.066,12,0.829882627396661,0.820473948775233,0.5625,0.825164878263795,5.7,19.9,0.288102088661552,0.586769533111194
"10817","7","North Sea","Solea solea",1996.1,2,2,12.501,13,2,17,5,3,8.067,6,0.159987201023918,0.371885459278542,0.117647058823529,0.243919892037259,3.1,14.5,0.220393144437262,0.385167655192099
"10818","7","North Sea","Solea solea",1997.1,2,2.333,8,6,1,13,5,0.333,7.134,8,0.291625,0.0466778805719092,0.0769230769230769,0.116672348574043,4.9,20.3,0.248270378089344,0.420571839924999
"10819","7","North Sea","Solea solea",1998.1,2,9.467,16.367,10,5,14,5,3.401,6.901,9,0.578419991446203,0.492827126503405,0.357142857142857,0.533911099619175,5,17.4,0.290661976911977,0.495006385856718
"10820","7","North Sea","Solea solea",1999.1,2,8.5,24.568,11,3,14,5,3,5.5,6,0.345978508629111,0.545454545454545,0.214285714285714,0.43441403080625,4.8,17.6,0.259814855766868,0.495789252014576
"10821","7","North Sea","Solea solea",2000.1,2,3.8,9.784,10,2,18,5,2.1,9.435,10,0.388389206868356,0.222575516693164,0.111111111111111,0.294016884543681,4.5,19.5,0.232922932330827,0.413094386117723
"10822","7","North Sea","Solea solea",2001.1,2,0.5,2.3,5,1,9,5,0.5,5.503,5,0.217391304347826,0.0908595311648192,0.111111111111111,0.140542064850179,1.4,11.4,0.133215811965812,0.138571594802818
"10823","7","North Sea","Solea solea",2002.1,2,8.834,15.501,11,4,20,5,3.834,12.835,13,0.569898716211857,0.298714452668485,0.2,0.412597846685725,5.7,22.3,0.253440682124893,0.430894268805749
"10824","7","North Sea","Solea solea",2003.1,2,2,10.817,10,2,15,5,1,5.001,7,0.184894148100213,0.1999600079984,0.133333333333333,0.192279575964209,3.6,17.2,0.210246836496837,0.346858179757621
"10825","7","North Sea","Solea solea",2004.1,2,4.533,24.034,13,3,16,5,3.6,7.6,6,0.188607805608721,0.473684210526316,0.1875,0.298898878383422,3.8,17.8,0.20428051863558,0.377567012624617
"10826","7","North Sea","Solea solea",2005.1,2,5.2,10.867,8,4,13,5,5.3,9.6,9,0.478512929051256,0.552083333333333,0.307692307692308,0.513983475331371,5.1,16.5,0.307945975593034,0.485266815877639
"10827","7","North Sea","Solea solea",2006.1,2,6.667,10.334,8,5,13,5,4.417,9.25,10,0.645151925682214,0.477513513513514,0.384615384615385,0.555039424529937,4.1,17.5,0.247258805006483,0.432229752086275
"10828","7","North Sea","Solea solea",2007.1,2,4.667,25.168,13,4,25,5,3.834,19.901,16,0.185433884297521,0.192653635495704,0.16,0.189009290655267,6.6,24.2,0.279098124098124,0.481833107011447
"10829","7","North Sea","Solea solea",2008.1,2,4,18.301,13,1,20,5,1,7.19,8,0.218567291404841,0.139082058414465,0.05,0.174352484326033,4.5,23.1,0.181260566600956,0.252015437207208
"10830","7","North Sea","Solea solea",2009.1,2,2.667,6.167,5,2,12,5,1.167,6.168,9,0.432463110102157,0.18920233463035,0.166666666666667,0.286047251468757,4.6,17.8,0.257100184779549,0.361658557345597
"10831","7","North Sea","Solea solea",2010.1,2,0,4.034,4,0,12,5,0,12.334,8,0,0,0,0,1.8,13.8,0.123790792540793,0.171457519129009
"10832","7","North Sea","Solea solea",2011.1,2,0,4.334,5,0,8,5,0,5,3,0,0,0,0,1.7,12.7,0.121409570821336,0.193414304198758
"10833","7","North Sea","Solea solea",2012.1,2,48.133,62.133,11,5,18,5,11.2,19.929,12,0.774676902773084,0.561995082543028,0.277777777777778,0.659821650082912,6.4,18.4,0.348452380952381,0.616129845705032
"10834","7","North Sea","Solea solea",2013.1,2,0.4,6.067,6,1,10,5,0.4,7.368,5,0.0659304433822318,0.0542888165038002,0.1,0.0598271321625245,1.7,14.7,0.114064429722324,0.286484985512598
"10835","7","North Sea","Solea solea",2014.1,2,2.867,13.535,9,2,18,5,4.101,15.87,11,0.211821204285187,0.258412098298677,0.111111111111111,0.23395974410887,4.7,19.7,0.229658262237008,0.45889526005326
"10836","7","North Sea","Solea solea",2015.1,2,1.667,10.276,8,2,26,5,3.667,24.585,20,0.162222654729467,0.149155989424446,0.0769230769230769,0.155552179583681,6.9,24.3,0.281591075377344,0.476898772641658
"10837","7","North Sea","Solea solea",2016.1,2,4.501,13.501,9,3,20,5,4.001,17.17,14,0.333382712391675,0.23302271403611,0.15,0.278721625379567,4,18,0.217791244703009,0.38509831584281
"10838","7","North Sea","Solea solea",2017.1,2,0.5,23.334,7,1,14,5,1,9.067,8,0.0214279592011657,0.110290062865336,0.0714285714285714,0.0486136911514896,2.7,14.5,0.186850894203835,0.385070331774951
"10839","7","North Sea","Solea solea",2018.1,2,7.567,16.234,11,6,17,5,4.567,10.901,12,0.466120487864975,0.418952389689019,0.352941176470588,0.441907560779449,3.4,15.4,0.212270703153056,0.362193928737761
"10840","7","North Sea","Solea solea",2019.1,2,8,68.4,11,2,15,5,5,9,6,0.116959064327485,0.555555555555556,0.133333333333333,0.254906370967291,4.7,19.3,0.245920162725655,0.543204739468045
"10841","8","North Sea","Solea solea",1982.1,3,0,2.667,4,0,5,4,0,2,1,0,0,0,0,0.2,4.6,0.0583333333333333,0.114009242232182
"10842","8","North Sea","Solea solea",1983.1,3,4.5,6,6,4,8,4,4.5,6,6,0.75,0.75,0.5,0.75,1,8.6,0.11,0.185079803855368
"10843","8","North Sea","Solea solea",1984.1,3,0,5.999,6,0,13,4,0,8.286,7,0,0,0,0,1.4,11.8,0.131971916971917,0.268025979039199
"10844","8","North Sea","Solea solea",1985.1,3,0.667,4.717,8,1,11,4,1.333,5.905,4,0.141403434386262,0.225740897544454,0.0909090909090909,0.178663197649161,0.9,11.1,0.0887034207622443,0.152705701299612
"10845","8","North Sea","Solea solea",1986.1,3,1,4.167,4,1,7,4,1.5,3.5,4,0.239980801535877,0.428571428571429,0.142857142857143,0.320700662524959,0.6,9.4,0.0761446886446886,0.126224848393721
"10846","8","North Sea","Solea solea",1987.1,3,6.667,7.167,4,3,10,4,5.001,12.435,9,0.930235802985908,0.402171290711701,0.3,0.611648701096534,0.7,14.1,0.0607308377896613,0.098802914675674
"10847","8","North Sea","Solea solea",1988.1,3,3,4,3,2,7,4,5,7.5,6,0.75,0.666666666666667,0.285714285714286,0.707106781186548,0.5,8.7,0.0632936507936508,0.120489589317194
"10848","8","North Sea","Solea solea",1989.1,3,2.834,8.084,10,3,17,4,2.167,9.834,10,0.350569025235032,0.220357941834452,0.176470588235294,0.277940045462509,2.3,16.9,0.135641800579881,0.271802462387294
"10849","8","North Sea","Solea solea",1990.1,3,14.833,22.5,16,10,21,4,9,17.333,15,0.659244444444444,0.519240754629897,0.476190476190476,0.58506972474988,5,22.6,0.237319384319384,0.344810981592318
"10850","8","North Sea","Solea solea",1991.1,3,45.167,54.835,17,8,25,4,12.167,21.068,16,0.823689249566882,0.577510917030568,0.32,0.689702496635753,6.6,27.8,0.242407587036619,0.551795624953843
"10851","8","North Sea","Solea solea",1992.1,3,21.466,27.133,9,5,23,4,7.734,25.3,19,0.791139940294107,0.305691699604743,0.217391304347826,0.491777300181394,5.2,23.2,0.249976885031233,0.402040006283566
"10852","8","North Sea","Solea solea",1993.1,3,78.666,99.787,23,8,29,4,24.667,29.501,14,0.788339162415946,0.836141147757703,0.275862068965517,0.811888423420864,7.4,25.8,0.287893960263768,0.604308118066545
"10853","8","North Sea","Solea solea",1994.1,3,15.066,20.733,12,6,18,4,9.233,16.9,12,0.726667631312401,0.546331360946746,0.333333333333333,0.630080404369833,3.2,14.4,0.222348803157627,0.360468363589843
"10854","8","North Sea","Solea solea",1995.1,3,26.066,46.566,19,7,24,4,16.067,22.067,12,0.55976463514152,0.728100783976073,0.291666666666667,0.638408231219351,5.7,19.9,0.288102088661552,0.586769533111194
"10855","8","North Sea","Solea solea",1996.1,3,1.9,12.234,12,3,17,4,3.7,8.367,8,0.155304888017002,0.44221345763117,0.176470588235294,0.262064708644678,3.1,14.5,0.220393144437262,0.385167655192099
"10856","8","North Sea","Solea solea",1997.1,3,12.867,27.618,15,8,18,4,11.067,14.4,11,0.465891809689333,0.768541666666667,0.444444444444444,0.598378866526041,4.9,20.3,0.248270378089344,0.420571839924999
"10857","8","North Sea","Solea solea",1998.1,3,18.001,28.834,17,8,20,4,7.634,10.301,11,0.624297704099327,0.741093097757499,0.4,0.680193148637845,5,17.4,0.290661976911977,0.495006385856718
"10858","8","North Sea","Solea solea",1999.1,3,35.933,41.267,17,11,21,4,15.767,19.101,15,0.870744178156881,0.825454164703419,0.523809523809524,0.84779679655614,4.8,17.6,0.259814855766868,0.495789252014576
"10859","8","North Sea","Solea solea",2000.1,3,13.816,21.816,14,7,18,4,11.9,15.901,11,0.633296662999633,0.748380604993397,0.388888888888889,0.68843804354202,4.5,19.5,0.232922932330827,0.413094386117723
"10860","8","North Sea","Solea solea",2001.1,3,1,8.567,11,1,16,4,1,6.969,6,0.116726975604062,0.143492610130578,0.0625,0.129419698663207,1.4,11.4,0.133215811965812,0.138571594802818
"10861","8","North Sea","Solea solea",2002.1,3,16.501,25.402,21,10,24,4,16.5,19.547,13,0.649594520116526,0.84411930219471,0.416666666666667,0.740496639445629,5.7,22.3,0.253440682124893,0.430894268805749
"10862","8","North Sea","Solea solea",2003.1,3,13.078,21.412,16,5,20,4,9.524,12.525,9,0.610779002428545,0.760399201596806,0.25,0.681495316050492,3.6,17.2,0.210246836496837,0.346858179757621
"10863","8","North Sea","Solea solea",2004.1,3,11.066,34.566,17,6,23,4,6.667,13.334,12,0.320141179193427,0.5,0.260869565217391,0.400088227265829,3.8,17.8,0.20428051863558,0.377567012624617
"10864","8","North Sea","Solea solea",2005.1,3,13.067,21.734,15,8,22,4,11.333,20.001,15,0.601223888837766,0.566621668916554,0.363636363636364,0.583666414389038,5.1,16.5,0.307945975593034,0.485266815877639
"10865","8","North Sea","Solea solea",2006.1,3,17.333,27.067,14,6,17,4,9.5,12.167,9,0.640373887021096,0.780800526012986,0.352941176470588,0.707109798992386,4.1,17.5,0.247258805006483,0.432229752086275
"10866","8","North Sea","Solea solea",2007.1,3,24.234,46.235,21,8,28,4,12.934,22.934,15,0.524148372445117,0.563966163774309,0.285714285714286,0.543692879166557,6.6,24.2,0.279098124098124,0.481833107011447
"10867","8","North Sea","Solea solea",2008.1,3,17.067,39.235,24,11,28,4,12.701,15.702,15,0.434994265324328,0.80887784995542,0.392857142857143,0.593175544066408,4.5,23.1,0.181260566600956,0.252015437207208
"10868","8","North Sea","Solea solea",2009.1,3,8.834,17.068,16,7,22,4,6.167,12.167,13,0.517576751816264,0.506862825676009,0.318181818181818,0.512191775539009,4.6,17.8,0.257100184779549,0.361658557345597
"10869","8","North Sea","Solea solea",2010.1,3,9.4,24.378,13,3,15,4,3.4,4.567,5,0.385593567971121,0.744471206481279,0.2,0.535782893305564,1.8,13.8,0.123790792540793,0.171457519129009
"10870","8","North Sea","Solea solea",2011.1,3,2,6.167,8,2,13,4,2,7.667,7,0.324306794227339,0.260858223555498,0.153846153846154,0.290857515338906,1.7,12.7,0.121409570821336,0.193414304198758
"10871","8","North Sea","Solea solea",2012.1,3,15.935,21.602,13,9,21,4,18.501,26.302,17,0.737663179335247,0.703406585050566,0.428571428571429,0.720331269551551,6.4,18.4,0.348452380952381,0.616129845705032
